temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,nivel_co,nivel_lpg,id,timestamp
28.65,45.75,183.24,2039.0,2025-04-12,00:23:58,39.19,1,4078,1223.4,815.6,23827,2025-04-12 00:23:58
28.65,45.74,183.24,2033.5,2025-04-12,00:24:10,39.18,1,4067,1220.1,813.4,23828,2025-04-12 00:24:10
28.65,45.76,183.25,2017.5,2025-04-12,00:24:22,39.16,1,4035,1210.5,807.0,23829,2025-04-12 00:24:22
28.65,45.74,183.25,2041.5,2025-04-12,00:24:33,39.14,1,4083,1224.9,816.6,23830,2025-04-12 00:24:33
28.64,45.74,183.25,2047.5,2025-04-12,00:24:45,39.13,1,4095,1228.5,819.0,23831,2025-04-12 00:24:45
28.66,45.75,183.26,2041.5,2025-04-12,00:24:57,39.11,1,4083,1224.9,816.6,23832,2025-04-12 00:24:57
28.65,45.75,183.26,2034.0,2025-04-12,00:25:08,39.1,1,4068,1220.4,813.6,23833,2025-04-12 00:25:08
28.63,45.73,183.26,2040.5,2025-04-12,00:25:20,39.08,1,4081,1224.3,816.2,23834,2025-04-12 00:25:20
28.64,45.81,183.27,2037.5,2025-04-12,00:25:32,39.06,1,4075,1222.5,815.0,23835,2025-04-12 00:25:32
28.66,45.81,183.27,2035.5,2025-04-12,00:25:43,39.05,1,4071,1221.3,814.2,23836,2025-04-12 00:25:43
28.66,45.82,183.27,2046.0,2025-04-12,00:25:55,39.03,1,4092,1227.6,818.4,23837,2025-04-12 00:25:55
28.66,45.8,183.28,2038.5,2025-04-12,00:26:07,39.02,1,4077,1223.1,815.4,23838,2025-04-12 00:26:07
28.66,45.85,183.28,2036.0,2025-04-12,00:26:19,39.0,1,4072,1221.6,814.4,23839,2025-04-12 00:26:19
28.66,45.83,183.28,2033.0,2025-04-12,00:26:31,38.98,1,4066,1219.8,813.2,23840,2025-04-12 00:26:31
28.66,45.84,183.29,2038.0,2025-04-12,00:26:43,38.97,1,4076,1222.8,815.2,23841,2025-04-12 00:26:43
28.66,45.82,183.29,2040.0,2025-04-12,00:26:55,38.95,1,4080,1224.0,816.0,23842,2025-04-12 00:26:55
28.64,45.83,183.29,2041.5,2025-04-12,00:27:07,38.93,1,4083,1224.9,816.6,23843,2025-04-12 00:27:07
28.63,45.8,183.3,2045.0,2025-04-12,00:27:18,38.92,1,4090,1227.0,818.0,23844,2025-04-12 00:27:18
28.64,45.81,183.3,2039.0,2025-04-12,00:27:30,38.9,1,4078,1223.4,815.6,23845,2025-04-12 00:27:30
28.63,45.85,183.3,2040.0,2025-04-12,00:27:42,38.89,1,4080,1224.0,816.0,23846,2025-04-12 00:27:42
28.63,45.86,183.3,2047.5,2025-04-12,00:27:53,38.87,1,4095,1228.5,819.0,23847,2025-04-12 00:27:53
28.62,45.82,183.31,2045.5,2025-04-12,00:28:05,38.85,1,4091,1227.3,818.2,23848,2025-04-12 00:28:05
28.63,45.83,183.31,2040.0,2025-04-12,00:28:17,38.84,1,4080,1224.0,816.0,23849,2025-04-12 00:28:17
28.64,45.8,183.32,2047.5,2025-04-12,00:28:29,38.82,1,4095,1228.5,819.0,23850,2025-04-12 00:28:29
28.64,45.79,183.32,2039.5,2025-04-12,00:28:41,38.81,1,4079,1223.7,815.8,23851,2025-04-12 00:28:41
28.64,45.79,183.32,2040.0,2025-04-12,00:28:53,38.79,1,4080,1224.0,816.0,23852,2025-04-12 00:28:53
28.65,45.77,183.32,2040.0,2025-04-12,00:29:04,38.77,1,4080,1224.0,816.0,23853,2025-04-12 00:29:04
28.66,45.78,183.33,2033.0,2025-04-12,00:29:16,38.76,1,4066,1219.8,813.2,23854,2025-04-12 00:29:16
28.64,45.78,183.33,2037.0,2025-04-12,00:29:28,38.74,1,4074,1222.2,814.8,23855,2025-04-12 00:29:28
28.63,45.78,183.33,2036.5,2025-04-12,00:29:39,38.73,1,4073,1221.9,814.6,23856,2025-04-12 00:29:39
28.63,45.81,183.34,2033.5,2025-04-12,00:29:51,38.71,1,4067,1220.1,813.4,23857,2025-04-12 00:29:51
28.64,45.83,183.34,2036.5,2025-04-12,00:30:03,38.69,1,4073,1221.9,814.6,23858,2025-04-12 00:30:03
28.62,45.82,183.34,2040.5,2025-04-12,00:30:15,38.68,1,4081,1224.3,816.2,23859,2025-04-12 00:30:15
28.63,45.8,183.35,2040.0,2025-04-12,00:30:27,38.66,1,4080,1224.0,816.0,23860,2025-04-12 00:30:27
28.65,45.79,183.35,2037.5,2025-04-12,00:30:39,38.64,1,4075,1222.5,815.0,23861,2025-04-12 00:30:39
28.62,45.84,183.35,2039.0,2025-04-12,00:30:50,38.63,1,4078,1223.4,815.6,23862,2025-04-12 00:30:50
28.6,45.87,183.36,2038.5,2025-04-12,00:31:02,38.61,1,4077,1223.1,815.4,23863,2025-04-12 00:31:02
28.58,45.89,183.36,2036.5,2025-04-12,00:31:14,38.6,1,4073,1221.9,814.6,23864,2025-04-12 00:31:14
28.6,45.89,183.36,2047.5,2025-04-12,00:31:26,38.58,1,4095,1228.5,819.0,23865,2025-04-12 00:31:26
28.61,45.87,183.37,2039.5,2025-04-12,00:31:37,38.56,1,4079,1223.7,815.8,23866,2025-04-12 00:31:37
28.62,45.85,183.37,2035.0,2025-04-12,00:31:49,38.55,1,4070,1221.0,814.0,23867,2025-04-12 00:31:49
28.63,45.85,183.37,2034.5,2025-04-12,00:32:01,38.53,1,4069,1220.7,813.8,23868,2025-04-12 00:32:01
28.62,45.85,183.38,2039.0,2025-04-12,00:32:13,38.52,1,4078,1223.4,815.6,23869,2025-04-12 00:32:13
28.64,45.78,183.38,2037.0,2025-04-12,00:32:24,38.5,1,4074,1222.2,814.8,23870,2025-04-12 00:32:24
28.63,45.83,183.38,2047.5,2025-04-12,00:32:36,38.48,1,4095,1228.5,819.0,23871,2025-04-12 00:32:36
28.64,45.83,183.39,2039.5,2025-04-12,00:32:48,38.47,1,4079,1223.7,815.8,23872,2025-04-12 00:32:48
28.66,45.78,183.39,2041.5,2025-04-12,00:33:00,38.45,1,4083,1224.9,816.6,23873,2025-04-12 00:33:00
28.63,45.84,183.39,2038.5,2025-04-12,00:33:12,38.43,1,4077,1223.1,815.4,23874,2025-04-12 00:33:12
28.63,45.82,183.4,2035.0,2025-04-12,00:33:23,38.42,1,4070,1221.0,814.0,23875,2025-04-12 00:33:23
28.64,45.84,183.4,2032.0,2025-04-12,00:33:35,38.4,1,4064,1219.2,812.8,23876,2025-04-12 00:33:35
28.64,45.88,183.4,2036.5,2025-04-12,00:33:47,38.39,1,4073,1221.9,814.6,23877,2025-04-12 00:33:47
28.63,45.91,183.41,2034.5,2025-04-12,00:33:59,38.37,1,4069,1220.7,813.8,23878,2025-04-12 00:33:59
28.64,45.85,183.41,2035.0,2025-04-12,00:34:10,38.36,1,4070,1221.0,814.0,23879,2025-04-12 00:34:10
28.64,45.82,183.41,2035.5,2025-04-12,00:34:22,38.34,1,4071,1221.3,814.2,23880,2025-04-12 00:34:22
28.64,45.82,183.42,2037.5,2025-04-12,00:34:34,38.32,1,4075,1222.5,815.0,23881,2025-04-12 00:34:34
28.65,45.85,183.42,2030.5,2025-04-12,00:34:46,38.31,1,4061,1218.3,812.2,23882,2025-04-12 00:34:46
28.63,45.83,183.42,2040.5,2025-04-12,00:34:57,38.29,1,4081,1224.3,816.2,23883,2025-04-12 00:34:57
28.64,45.81,183.43,2039.5,2025-04-12,00:35:09,38.27,1,4079,1223.7,815.8,23884,2025-04-12 00:35:09
28.63,45.84,183.43,2040.0,2025-04-12,00:35:21,38.26,1,4080,1224.0,816.0,23885,2025-04-12 00:35:21
28.62,45.77,183.43,2037.0,2025-04-12,00:35:33,38.24,1,4074,1222.2,814.8,23886,2025-04-12 00:35:33
28.61,45.84,183.44,2039.5,2025-04-12,00:35:45,38.23,1,4079,1223.7,815.8,23887,2025-04-12 00:35:45
28.59,45.82,183.44,2037.5,2025-04-12,00:35:56,38.21,1,4075,1222.5,815.0,23888,2025-04-12 00:35:56
28.59,45.84,183.44,2037.0,2025-04-12,00:36:08,38.19,1,4074,1222.2,814.8,23889,2025-04-12 00:36:08
28.6,45.84,183.45,2047.5,2025-04-12,00:36:20,38.18,1,4095,1228.5,819.0,23890,2025-04-12 00:36:20
28.6,45.84,183.45,2047.0,2025-04-12,00:36:32,38.16,1,4094,1228.2,818.8,23891,2025-04-12 00:36:32
28.59,45.79,183.45,2029.5,2025-04-12,00:36:44,38.14,1,4059,1217.7,811.8,23892,2025-04-12 00:36:44
28.59,45.86,183.46,2039.0,2025-04-12,00:36:55,38.13,1,4078,1223.4,815.6,23893,2025-04-12 00:36:55
28.6,45.82,183.46,2040.0,2025-04-12,00:37:07,38.11,1,4080,1224.0,816.0,23894,2025-04-12 00:37:07
28.6,45.82,183.46,2040.5,2025-04-12,00:37:19,38.1,1,4081,1224.3,816.2,23895,2025-04-12 00:37:19
28.6,45.79,183.47,2039.5,2025-04-12,00:37:31,38.08,1,4079,1223.7,815.8,23896,2025-04-12 00:37:31
28.58,45.85,183.47,2040.0,2025-04-12,00:37:42,38.07,1,4080,1224.0,816.0,23897,2025-04-12 00:37:42
28.59,45.85,183.47,2034.5,2025-04-12,00:37:54,38.05,1,4069,1220.7,813.8,23898,2025-04-12 00:37:54
28.59,45.85,183.48,2030.5,2025-04-12,00:38:06,38.03,1,4061,1218.3,812.2,23899,2025-04-12 00:38:06
28.62,45.85,183.48,2032.0,2025-04-12,00:38:17,38.02,1,4064,1219.2,812.8,23900,2025-04-12 00:38:17
28.59,45.86,183.48,2039.0,2025-04-12,00:38:29,38.0,1,4078,1223.4,815.6,23901,2025-04-12 00:38:29
28.6,45.85,183.48,2037.5,2025-04-12,00:38:41,37.98,1,4075,1222.5,815.0,23902,2025-04-12 00:38:41
28.59,45.85,183.49,2032.0,2025-04-12,00:38:52,37.97,1,4064,1219.2,812.8,23903,2025-04-12 00:38:52
28.6,45.82,183.49,2034.0,2025-04-12,00:39:04,37.95,1,4068,1220.4,813.6,23904,2025-04-12 00:39:04
28.57,45.85,183.49,2033.5,2025-04-12,00:39:16,37.94,1,4067,1220.1,813.4,23905,2025-04-12 00:39:16
28.59,45.83,183.5,2031.0,2025-04-12,00:39:28,37.92,1,4062,1218.6,812.4,23906,2025-04-12 00:39:28
28.59,45.84,183.5,2040.0,2025-04-12,00:39:40,37.9,1,4080,1224.0,816.0,23907,2025-04-12 00:39:40
28.6,45.82,183.5,2029.5,2025-04-12,00:39:51,37.89,1,4059,1217.7,811.8,23908,2025-04-12 00:39:51
28.58,45.86,183.51,2039.5,2025-04-12,00:40:03,37.87,1,4079,1223.7,815.8,23909,2025-04-12 00:40:03
28.6,45.81,183.51,2035.0,2025-04-12,00:40:15,37.86,1,4070,1221.0,814.0,23910,2025-04-12 00:40:15
28.58,45.8,183.51,2037.0,2025-04-12,00:40:27,37.84,1,4074,1222.2,814.8,23911,2025-04-12 00:40:27
28.62,45.79,183.52,2035.0,2025-04-12,00:40:39,37.82,1,4070,1221.0,814.0,23912,2025-04-12 00:40:39
28.6,45.81,183.52,2035.0,2025-04-12,00:40:50,37.81,1,4070,1221.0,814.0,23913,2025-04-12 00:40:50
28.6,45.81,183.52,2038.5,2025-04-12,00:41:02,37.79,1,4077,1223.1,815.4,23914,2025-04-12 00:41:02
28.61,45.8,183.53,2037.5,2025-04-12,00:41:14,37.78,1,4075,1222.5,815.0,23915,2025-04-12 00:41:14
28.62,45.79,183.53,2041.0,2025-04-12,00:41:25,37.76,1,4082,1224.6,816.4,23916,2025-04-12 00:41:25
28.59,45.77,183.53,2040.0,2025-04-12,00:41:37,37.74,1,4080,1224.0,816.0,23917,2025-04-12 00:41:37
28.63,45.79,183.54,2040.0,2025-04-12,00:41:49,37.73,1,4080,1224.0,816.0,23918,2025-04-12 00:41:49
28.61,45.8,183.54,2042.5,2025-04-12,00:42:01,37.71,1,4085,1225.5,817.0,23919,2025-04-12 00:42:01
28.6,45.8,183.54,2038.5,2025-04-12,00:42:12,37.7,1,4077,1223.1,815.4,23920,2025-04-12 00:42:12
28.62,45.83,183.55,2030.5,2025-04-12,00:42:24,37.68,1,4061,1218.3,812.2,23921,2025-04-12 00:42:24
28.6,45.85,183.55,2039.5,2025-04-12,00:42:36,37.66,1,4079,1223.7,815.8,23922,2025-04-12 00:42:36
28.62,45.88,183.55,2037.0,2025-04-12,00:42:48,37.65,1,4074,1222.2,814.8,23923,2025-04-12 00:42:48
28.63,45.87,183.56,2040.5,2025-04-12,00:43:00,37.63,1,4081,1224.3,816.2,23924,2025-04-12 00:43:00
28.64,45.85,183.56,2035.5,2025-04-12,00:43:12,37.61,1,4071,1221.3,814.2,23925,2025-04-12 00:43:12
28.64,45.86,183.56,2038.5,2025-04-12,00:43:24,37.6,1,4077,1223.1,815.4,23926,2025-04-12 00:43:24
28.63,45.85,183.57,2043.5,2025-04-12,00:43:35,37.58,1,4087,1226.1,817.4,23927,2025-04-12 00:43:35
28.63,45.82,183.57,2039.0,2025-04-12,00:43:47,37.57,1,4078,1223.4,815.6,23928,2025-04-12 00:43:47
28.65,45.84,183.57,2037.0,2025-04-12,00:43:59,37.55,1,4074,1222.2,814.8,23929,2025-04-12 00:43:59
28.65,45.85,183.58,2035.5,2025-04-12,00:44:10,37.53,1,4071,1221.3,814.2,23930,2025-04-12 00:44:10
28.64,45.87,183.58,2035.5,2025-04-12,00:44:22,37.52,1,4071,1221.3,814.2,23931,2025-04-12 00:44:22
28.63,45.86,183.58,2037.5,2025-04-12,00:44:34,37.5,1,4075,1222.5,815.0,23932,2025-04-12 00:44:34
28.65,45.88,183.59,2035.0,2025-04-12,00:44:46,37.48,1,4070,1221.0,814.0,23933,2025-04-12 00:44:46
28.64,45.83,183.59,2040.0,2025-04-12,00:44:58,37.47,1,4080,1224.0,816.0,23934,2025-04-12 00:44:58
28.64,45.88,183.59,2038.5,2025-04-12,00:45:10,37.45,1,4077,1223.1,815.4,23935,2025-04-12 00:45:10
28.66,45.85,183.6,2037.5,2025-04-12,00:45:22,37.44,1,4075,1222.5,815.0,23936,2025-04-12 00:45:22
28.64,45.86,183.6,2038.0,2025-04-12,00:45:34,37.42,1,4076,1222.8,815.2,23937,2025-04-12 00:45:34
28.65,45.85,183.6,2039.5,2025-04-12,00:45:45,37.4,1,4079,1223.7,815.8,23938,2025-04-12 00:45:45
28.65,45.84,183.61,2037.5,2025-04-12,00:45:57,37.39,1,4075,1222.5,815.0,23939,2025-04-12 00:45:57
28.65,45.86,183.61,2040.5,2025-04-12,00:46:09,37.37,1,4081,1224.3,816.2,23940,2025-04-12 00:46:09
28.66,45.81,183.61,2039.0,2025-04-12,00:46:20,37.36,1,4078,1223.4,815.6,23941,2025-04-12 00:46:20
28.64,45.85,183.62,2039.5,2025-04-12,00:46:32,37.34,1,4079,1223.7,815.8,23942,2025-04-12 00:46:32
28.64,45.87,183.62,2036.5,2025-04-12,00:46:44,37.32,1,4073,1221.9,814.6,23943,2025-04-12 00:46:44
28.64,45.84,183.62,2045.0,2025-04-12,00:46:56,37.31,1,4090,1227.0,818.0,23944,2025-04-12 00:46:56
28.63,45.84,183.63,2039.0,2025-04-12,00:47:08,37.29,1,4078,1223.4,815.6,23945,2025-04-12 00:47:08
28.65,45.85,183.63,2040.0,2025-04-12,00:47:20,37.27,1,4080,1224.0,816.0,23946,2025-04-12 00:47:20
28.65,45.82,183.63,2037.5,2025-04-12,00:47:32,37.26,1,4075,1222.5,815.0,23947,2025-04-12 00:47:32
28.64,45.85,183.64,2040.5,2025-04-12,00:47:43,37.24,1,4081,1224.3,816.2,23948,2025-04-12 00:47:43
28.63,45.83,183.64,2040.0,2025-04-12,00:47:55,37.23,1,4080,1224.0,816.0,23949,2025-04-12 00:47:55
28.62,45.86,183.64,2015.0,2025-04-12,00:48:07,37.21,1,4030,1209.0,806.0,23950,2025-04-12 00:48:07
28.63,45.82,183.65,2034.0,2025-04-12,00:48:18,37.19,1,4068,1220.4,813.6,23951,2025-04-12 00:48:18
28.66,45.83,183.65,2037.5,2025-04-12,00:48:30,37.18,1,4075,1222.5,815.0,23952,2025-04-12 00:48:30
28.63,45.85,183.65,2047.5,2025-04-12,00:48:42,37.16,1,4095,1228.5,819.0,23953,2025-04-12 00:48:42
28.65,45.85,183.66,2041.0,2025-04-12,00:48:54,37.15,1,4082,1224.6,816.4,23954,2025-04-12 00:48:54
28.65,45.84,183.66,2039.5,2025-04-12,00:49:05,37.13,1,4079,1223.7,815.8,23955,2025-04-12 00:49:05
28.66,45.84,183.66,2039.5,2025-04-12,00:49:17,37.11,1,4079,1223.7,815.8,23956,2025-04-12 00:49:17
28.64,45.84,183.66,2036.5,2025-04-12,00:49:29,37.1,1,4073,1221.9,814.6,23957,2025-04-12 00:49:29
28.63,45.85,183.67,2047.5,2025-04-12,00:49:43,37.08,1,4095,1228.5,819.0,23958,2025-04-12 00:49:43
28.64,45.84,183.67,2040.5,2025-04-12,00:49:55,37.06,1,4081,1224.3,816.2,23959,2025-04-12 00:49:55
28.64,45.84,183.68,2028.5,2025-04-12,00:50:08,37.04,1,4057,1217.1,811.4,23960,2025-04-12 00:50:08
28.64,45.86,183.68,2037.5,2025-04-12,00:50:20,37.03,1,4075,1222.5,815.0,23961,2025-04-12 00:50:20
28.65,45.83,183.68,2040.0,2025-04-12,00:50:31,37.01,1,4080,1224.0,816.0,23962,2025-04-12 00:50:31
28.66,45.81,183.69,2037.0,2025-04-12,00:50:43,37.0,1,4074,1222.2,814.8,23963,2025-04-12 00:50:43
28.63,45.82,183.69,2032.5,2025-04-12,00:50:55,36.98,1,4065,1219.5,813.0,23964,2025-04-12 00:50:55
28.64,45.84,183.69,2032.5,2025-04-12,00:51:07,36.96,1,4065,1219.5,813.0,23965,2025-04-12 00:51:07
28.63,45.84,183.7,2034.5,2025-04-12,00:51:18,36.95,1,4069,1220.7,813.8,23966,2025-04-12 00:51:18
28.65,45.81,183.7,2032.5,2025-04-12,00:51:30,36.93,1,4065,1219.5,813.0,23967,2025-04-12 00:51:30
28.62,45.82,183.7,2035.0,2025-04-12,00:51:42,36.92,1,4070,1221.0,814.0,23968,2025-04-12 00:51:42
28.63,45.85,183.7,2035.5,2025-04-12,00:51:53,36.9,1,4071,1221.3,814.2,23969,2025-04-12 00:51:53
28.65,45.82,183.71,2037.0,2025-04-12,00:52:05,36.88,1,4074,1222.2,814.8,23970,2025-04-12 00:52:05
28.63,45.85,183.71,2046.5,2025-04-12,00:52:17,36.87,1,4093,1227.9,818.6,23971,2025-04-12 00:52:17
28.65,45.85,183.72,2040.5,2025-04-12,00:52:29,36.85,1,4081,1224.3,816.2,23972,2025-04-12 00:52:29
28.63,45.86,183.72,2040.5,2025-04-12,00:52:41,36.83,1,4081,1224.3,816.2,23973,2025-04-12 00:52:41
28.64,45.84,183.72,2040.0,2025-04-12,00:52:52,36.82,1,4080,1224.0,816.0,23974,2025-04-12 00:52:52
28.64,45.83,183.72,2047.5,2025-04-12,00:53:04,36.8,1,4095,1228.5,819.0,23975,2025-04-12 00:53:04
28.63,45.86,183.73,2038.5,2025-04-12,00:53:16,36.79,1,4077,1223.1,815.4,23976,2025-04-12 00:53:16
28.62,45.89,183.73,2039.5,2025-04-12,00:53:28,36.77,1,4079,1223.7,815.8,23977,2025-04-12 00:53:28
28.61,45.93,183.73,2035.0,2025-04-12,00:53:40,36.75,1,4070,1221.0,814.0,23978,2025-04-12 00:53:40
28.6,45.9,183.74,2035.0,2025-04-12,00:53:51,36.74,1,4070,1221.0,814.0,23979,2025-04-12 00:53:51
28.62,45.92,183.74,2037.5,2025-04-12,00:54:03,36.72,1,4075,1222.5,815.0,23980,2025-04-12 00:54:03
28.6,45.99,183.74,2040.5,2025-04-12,00:54:15,36.71,1,4081,1224.3,816.2,23981,2025-04-12 00:54:15
28.61,45.97,183.75,2033.5,2025-04-12,00:54:27,36.69,1,4067,1220.1,813.4,23982,2025-04-12 00:54:27
28.61,45.92,183.75,2037.5,2025-04-12,00:54:38,36.67,1,4075,1222.5,815.0,23983,2025-04-12 00:54:38
28.62,45.9,183.75,2047.5,2025-04-12,00:54:50,36.66,1,4095,1228.5,819.0,23984,2025-04-12 00:54:50
28.62,45.93,183.76,2038.0,2025-04-12,00:55:02,36.64,1,4076,1222.8,815.2,23985,2025-04-12 00:55:02
28.61,45.97,183.76,2039.0,2025-04-12,00:55:14,36.63,1,4078,1223.4,815.6,23986,2025-04-12 00:55:14
28.63,46.03,183.76,2033.5,2025-04-12,00:55:26,36.61,1,4067,1220.1,813.4,23987,2025-04-12 00:55:26
28.6,45.95,183.77,2032.0,2025-04-12,00:55:37,36.59,1,4064,1219.2,812.8,23988,2025-04-12 00:55:37
28.59,45.89,183.77,2032.5,2025-04-12,00:55:49,36.58,1,4065,1219.5,813.0,23989,2025-04-12 00:55:49
28.6,45.97,183.77,2039.5,2025-04-12,00:56:01,36.56,1,4079,1223.7,815.8,23990,2025-04-12 00:56:01
28.58,45.98,183.78,2047.5,2025-04-12,00:56:13,36.54,1,4095,1228.5,819.0,23991,2025-04-12 00:56:13
28.6,45.94,183.78,2040.0,2025-04-12,00:56:24,36.53,1,4080,1224.0,816.0,23992,2025-04-12 00:56:24
28.59,45.93,183.78,2040.0,2025-04-12,00:56:36,36.51,1,4080,1224.0,816.0,23993,2025-04-12 00:56:36
28.61,45.94,183.79,2047.5,2025-04-12,00:56:47,36.5,1,4095,1228.5,819.0,23994,2025-04-12 00:56:47
28.63,45.95,183.79,2035.0,2025-04-12,00:56:59,36.48,1,4070,1221.0,814.0,23995,2025-04-12 00:56:59
28.64,45.87,183.79,2008.0,2025-04-12,00:57:11,36.47,1,4016,1204.8,803.2,23996,2025-04-12 00:57:11
28.63,45.88,183.8,2037.5,2025-04-12,00:57:23,36.45,1,4075,1222.5,815.0,23997,2025-04-12 00:57:23
28.64,45.9,183.8,2039.5,2025-04-12,00:57:34,36.43,1,4079,1223.7,815.8,23998,2025-04-12 00:57:34
28.63,45.9,183.8,2040.5,2025-04-12,00:57:46,36.42,1,4081,1224.3,816.2,23999,2025-04-12 00:57:46
28.64,45.93,183.81,2039.5,2025-04-12,00:57:58,36.4,1,4079,1223.7,815.8,24000,2025-04-12 00:57:58
28.64,45.89,183.81,2035.0,2025-04-12,00:58:09,36.39,1,4070,1221.0,814.0,24001,2025-04-12 00:58:09
28.65,45.83,183.81,2036.0,2025-04-12,00:58:21,36.37,1,4072,1221.6,814.4,24002,2025-04-12 00:58:21
28.66,45.86,183.82,2047.5,2025-04-12,00:58:33,36.35,1,4095,1228.5,819.0,24003,2025-04-12 00:58:33
28.66,45.82,183.82,2034.5,2025-04-12,00:58:45,36.34,1,4069,1220.7,813.8,24004,2025-04-12 00:58:45
28.64,45.8,183.82,2023.5,2025-04-12,00:58:56,36.32,1,4047,1214.1,809.4,24005,2025-04-12 00:58:56
28.66,45.74,183.83,2032.0,2025-04-12,00:59:08,36.31,1,4064,1219.2,812.8,24006,2025-04-12 00:59:08
28.66,45.79,183.83,2037.5,2025-04-12,00:59:20,36.29,1,4075,1222.5,815.0,24007,2025-04-12 00:59:20
28.67,45.76,183.83,2035.0,2025-04-12,00:59:31,36.27,1,4070,1221.0,814.0,24008,2025-04-12 00:59:31
28.66,45.73,183.84,2018.5,2025-04-12,00:59:43,36.26,1,4037,1211.1,807.4,24009,2025-04-12 00:59:43
28.66,45.75,183.84,2041.5,2025-04-12,00:59:55,36.24,1,4083,1224.9,816.6,24010,2025-04-12 00:59:55
28.66,45.75,183.84,1989.0,2025-04-12,01:00:06,36.23,1,3978,1193.4,795.6,24011,2025-04-12 01:00:06
28.67,45.73,183.85,2035.5,2025-04-12,01:00:19,36.21,1,4071,1221.3,814.2,24012,2025-04-12 01:00:19
28.67,45.7,183.85,2035.5,2025-04-12,01:00:30,36.19,1,4071,1221.3,814.2,24013,2025-04-12 01:00:30
28.64,45.72,183.85,2039.0,2025-04-12,01:00:42,36.18,1,4078,1223.4,815.6,24014,2025-04-12 01:00:42
28.63,45.71,183.86,2035.5,2025-04-12,01:00:54,36.16,1,4071,1221.3,814.2,24015,2025-04-12 01:00:54
28.61,45.73,183.86,2034.5,2025-04-12,01:01:05,36.15,1,4069,1220.7,813.8,24016,2025-04-12 01:01:05
28.61,45.72,183.86,2035.5,2025-04-12,01:01:17,36.13,1,4071,1221.3,814.2,24017,2025-04-12 01:01:17
28.63,45.75,183.86,2047.5,2025-04-12,01:01:29,36.11,1,4095,1228.5,819.0,24018,2025-04-12 01:01:29
28.66,45.7,183.87,2034.5,2025-04-12,01:01:41,36.1,1,4069,1220.7,813.8,24019,2025-04-12 01:01:41
28.66,45.71,183.87,2041.5,2025-04-12,01:01:52,36.08,1,4083,1224.9,816.6,24020,2025-04-12 01:01:52
28.66,45.7,183.87,2039.5,2025-04-12,01:02:04,36.06,1,4079,1223.7,815.8,24021,2025-04-12 01:02:04
28.63,45.8,183.88,2018.0,2025-04-12,01:02:16,36.05,1,4036,1210.8,807.2,24022,2025-04-12 01:02:16
28.62,45.8,183.88,2033.0,2025-04-12,01:02:28,36.03,1,4066,1219.8,813.2,24023,2025-04-12 01:02:28
28.61,45.76,183.88,2032.0,2025-04-12,01:02:40,36.02,1,4064,1219.2,812.8,24024,2025-04-12 01:02:40
28.59,45.71,183.89,2043.0,2025-04-12,01:02:51,36.0,1,4086,1225.8,817.2,24025,2025-04-12 01:02:51
28.61,45.66,183.89,2013.0,2025-04-12,01:03:03,35.98,1,4026,1207.8,805.2,24026,2025-04-12 01:03:03
28.61,45.57,183.89,2033.5,2025-04-12,01:03:15,35.97,1,4067,1220.1,813.4,24027,2025-04-12 01:03:15
28.63,45.4,183.9,2035.5,2025-04-12,01:03:27,35.95,1,4071,1221.3,814.2,24028,2025-04-12 01:03:27
28.61,45.12,183.9,2029.0,2025-04-12,01:03:38,35.94,1,4058,1217.4,811.6,24029,2025-04-12 01:03:38
28.61,45.11,183.9,2041.5,2025-04-12,01:03:50,35.92,1,4083,1224.9,816.6,24030,2025-04-12 01:03:50
28.59,45.17,183.91,2035.5,2025-04-12,01:04:02,35.9,1,4071,1221.3,814.2,24031,2025-04-12 01:04:02
28.59,44.97,183.91,2039.0,2025-04-12,01:04:14,35.89,1,4078,1223.4,815.6,24032,2025-04-12 01:04:14
28.55,45.03,183.91,2032.5,2025-04-12,01:04:25,35.87,1,4065,1219.5,813.0,24033,2025-04-12 01:04:25
28.52,45.19,183.92,2039.5,2025-04-12,01:04:37,35.86,1,4079,1223.7,815.8,24034,2025-04-12 01:04:37
28.5,45.21,183.92,2034.5,2025-04-12,01:04:49,35.84,1,4069,1220.7,813.8,24035,2025-04-12 01:04:49
28.47,45.29,183.92,2035.0,2025-04-12,01:05:00,35.82,1,4070,1221.0,814.0,24036,2025-04-12 01:05:00
28.48,45.4,183.93,2034.5,2025-04-12,01:05:12,35.81,1,4069,1220.7,813.8,24037,2025-04-12 01:05:12
28.46,45.43,183.93,2039.0,2025-04-12,01:05:24,35.79,1,4078,1223.4,815.6,24038,2025-04-12 01:05:24
28.46,45.49,183.93,2036.5,2025-04-12,01:05:36,35.77,1,4073,1221.9,814.6,24039,2025-04-12 01:05:36
28.48,45.53,183.94,2047.5,2025-04-12,01:05:48,35.76,1,4095,1228.5,819.0,24040,2025-04-12 01:05:48
28.47,45.58,183.94,2035.5,2025-04-12,01:05:59,35.74,1,4071,1221.3,814.2,24041,2025-04-12 01:05:59
28.47,45.57,183.94,2032.0,2025-04-12,01:06:11,35.73,1,4064,1219.2,812.8,24042,2025-04-12 01:06:11
28.48,45.61,183.95,2040.0,2025-04-12,01:06:23,35.71,1,4080,1224.0,816.0,24043,2025-04-12 01:06:23
