temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,,,,
27.64,47.33,50.86,2006.5,4/30/2025,15:07:31,63.91,1,4013,,,,
27.65,47.28,50.86,2008,4/30/2025,15:07:43,63.86,1,4016,,,,
27.64,47.47,50.86,2008,4/30/2025,15:07:54,63.82,1,4016,,,,
27.65,47.5,50.87,2021,4/30/2025,15:08:06,63.77,1,4042,,,,
27.64,47.26,50.87,2015.5,4/30/2025,15:08:18,63.72,1,4031,,,,
27.62,47.31,50.87,2007,4/30/2025,15:08:30,63.67,1,4014,,,,
27.65,47.26,50.88,2014,4/30/2025,15:08:41,63.63,1,4028,,,,
27.65,47.21,50.88,2015.5,4/30/2025,15:08:53,63.58,1,4031,,,,
27.63,47.16,50.88,2014.5,4/30/2025,15:09:05,63.54,1,4029,,,,
27.62,47.19,50.88,2008,4/30/2025,15:09:16,63.49,1,4016,,,,
27.61,46.78,50.89,2008,4/30/2025,15:09:28,63.44,1,4016,,,,
27.62,46.98,50.89,2008,4/30/2025,15:09:40,63.4,1,4016,,,,
27.61,46.97,50.9,2010.5,4/30/2025,15:09:53,63.35,1,4021,,,,
27.63,46.77,50.9,2014.5,4/30/2025,15:10:05,63.3,1,4029,,,,
27.61,46.97,50.9,2009.5,4/30/2025,15:10:17,63.25,1,4019,,,,
27.61,47.01,50.91,2003.5,4/30/2025,15:10:29,63.2,1,4007,,,,
27.64,46.95,50.91,2008,4/30/2025,15:10:40,63.16,1,4016,,,,
27.61,47.03,50.91,1976,4/30/2025,15:10:52,63.11,1,3952,,,,
27.61,46.87,50.92,2007.5,4/30/2025,15:11:05,63.06,1,4015,,,,
27.62,46.63,50.92,2047.5,4/30/2025,15:11:32,62.95,1,4095,,,,
27.6,46.84,50.93,2008,4/30/2025,15:11:44,62.9,1,4016,,,,
27.58,46.86,50.93,1998,4/30/2025,15:11:56,62.86,1,3996,,,,
27.58,46.92,50.93,2003,4/30/2025,15:12:08,62.81,1,4006,,,,
27.58,46.9,50.94,2008,4/30/2025,15:12:19,62.77,1,4016,,,,
27.57,46.86,50.94,2003.5,4/30/2025,15:12:31,62.72,1,4007,,,,
27.56,46.65,50.94,2005.5,4/30/2025,15:12:43,62.67,1,4011,,,,
27.54,46.67,50.95,1999.5,4/30/2025,15:12:55,62.62,1,3999,,,,
27.53,46.8,50.95,2001,4/30/2025,15:13:07,62.58,1,4002,,,,
27.52,46.83,50.95,2006.5,4/30/2025,15:13:18,62.53,1,4013,,,,
27.52,46.75,50.96,2006.5,4/30/2025,15:13:30,62.48,1,4013,,,,
27.51,46.86,50.96,2002.5,4/30/2025,15:13:42,62.44,1,4005,,,,
27.51,46.89,50.96,2005,4/30/2025,15:13:54,62.39,1,4010,,,,
27.5,46.88,50.97,1999,4/30/2025,15:14:06,62.34,1,3998,,,,
27.5,46.9,50.97,2005,4/30/2025,15:14:17,62.3,1,4010,,,,
27.52,47.04,50.97,1985.5,4/30/2025,15:14:29,62.25,1,3971,,,,
27.51,47.05,50.98,1994.5,4/30/2025,15:14:41,62.2,1,3989,,,,
27.53,47,50.98,2005,4/30/2025,15:14:52,62.16,1,4010,,,,
27.51,46.93,50.98,2005,4/30/2025,15:15:04,62.11,1,4010,,,,
27.5,46.74,50.98,1995,4/30/2025,15:15:16,62.06,1,3990,,,,
27.52,46.86,50.99,2001,4/30/2025,15:15:28,62.02,1,4002,,,,
27.53,46.63,50.99,2000,4/30/2025,15:15:41,61.96,1,4000,,,,
27.49,46.55,51,2021.5,4/30/2025,15:15:53,61.92,1,4043,,,,
27.5,46.54,51,1999.5,4/30/2025,15:16:05,61.87,1,3999,,,,
27.48,46.45,51,2009,4/30/2025,15:16:16,61.83,1,4018,,,,
27.46,46.47,51,1998.5,4/30/2025,15:16:28,61.78,1,3997,,,,
27.46,46.38,51.01,2000,4/30/2025,15:16:40,61.73,1,4000,,,,
27.45,46.45,51.01,1986,4/30/2025,15:16:52,61.68,1,3972,,,,
27.45,46.57,51.02,1998.5,4/30/2025,15:17:04,61.63,1,3997,,,,
27.43,46.6,51.02,1989.5,4/30/2025,15:17:15,61.59,1,3979,,,,
27.42,46.32,51.02,1995.5,4/30/2025,15:17:27,61.54,1,3991,,,,
27.42,46.21,51.02,1997.5,4/30/2025,15:17:39,61.5,1,3995,,,,
27.42,46.37,51.03,1997.5,4/30/2025,15:17:50,61.45,1,3995,,,,
27.43,46.38,51.03,1992,4/30/2025,15:18:02,61.4,1,3984,,,,
27.41,46.33,51.03,1983,4/30/2025,15:18:14,61.36,1,3966,,,,
27.41,46.38,51.04,1999.5,4/30/2025,15:18:25,61.31,1,3999,,,,
27.41,46.48,51.04,2008,4/30/2025,15:18:37,61.27,1,4016,,,,
27.38,46.44,51.04,1983.5,4/30/2025,15:18:49,61.22,1,3967,,,,
27.39,46.35,51.05,1989,4/30/2025,15:19:01,61.17,1,3978,,,,
27.38,46.55,51.05,1990,4/30/2025,15:19:12,61.13,1,3980,,,,
27.38,46.38,51.05,1991.5,4/30/2025,15:19:24,61.08,1,3983,,,,
27.38,46.21,51.06,2008,4/30/2025,15:19:36,61.03,1,4016,,,,
27.37,46.38,51.06,1968,4/30/2025,15:19:48,60.98,1,3936,,,,
27.37,46.33,51.06,1976,4/30/2025,15:19:59,60.94,1,3952,,,,
27.37,46.26,51.07,1951.5,4/30/2025,15:20:11,60.89,1,3903,,,,
27.37,46.39,51.07,1960,4/30/2025,15:20:23,60.85,1,3920,,,,
27.36,46.35,51.07,1973.5,4/30/2025,15:20:35,60.8,1,3947,,,,
27.35,46.35,51.08,1976,4/30/2025,15:20:47,60.75,1,3952,,,,
27.35,46.25,51.08,1968,4/30/2025,15:20:59,60.7,1,3936,,,,
27.35,46.25,51.08,1970,4/30/2025,15:21:11,60.65,1,3940,,,,
27.34,46.09,51.09,1953,4/30/2025,15:21:22,60.61,1,3906,,,,
27.33,45.87,51.09,1973.5,4/30/2025,15:21:34,60.56,1,3947,,,,
27.29,46.12,51.09,1973,4/30/2025,15:21:46,60.52,1,3946,,,,
27.29,46.21,51.1,1950,4/30/2025,15:21:58,60.47,1,3900,,,,
27.31,46.01,51.1,1958.5,4/30/2025,15:22:09,60.42,1,3917,,,,
27.28,45.98,51.1,1939,4/30/2025,15:22:21,60.38,1,3878,,,,
27.27,45.98,51.11,1960,4/30/2025,15:22:33,60.33,1,3920,,,,
27.25,46.08,51.11,1962.5,4/30/2025,15:22:45,60.28,1,3925,,,,
27.26,45.88,51.11,1955.5,4/30/2025,15:22:56,60.24,1,3911,,,,
27.23,46,51.12,1960,4/30/2025,15:23:09,60.19,1,3920,,,,
27.23,46.14,51.12,1963.5,4/30/2025,15:23:21,60.14,1,3927,,,,
27.23,46.03,51.12,1971,4/30/2025,15:23:35,60.08,1,3942,,,,
27.24,45.83,51.13,1974.5,4/30/2025,15:23:46,60.04,1,3949,,,,
27.23,46.06,51.13,1977.5,4/30/2025,15:23:58,59.99,1,3955,,,,
27.21,46.03,51.13,1965,4/30/2025,15:24:10,59.94,1,3930,,,,
27.21,46.06,51.14,1976,4/30/2025,15:24:25,59.88,1,3952,,,,
27.2,46.12,51.14,1962.5,4/30/2025,15:24:37,59.84,1,3925,,,,
27.21,45.95,51.14,1960,4/30/2025,15:24:49,59.79,1,3920,,,,
27.2,45.98,51.15,1979,4/30/2025,15:25:01,59.74,1,3958,,,,
27.17,45.98,51.15,1967,4/30/2025,15:25:12,59.7,1,3934,,,,
27.17,46.06,51.15,1976,4/30/2025,15:25:24,59.65,1,3952,,,,
27.17,46.16,51.16,1944,4/30/2025,15:25:36,59.6,1,3888,,,,
27.18,45.96,51.16,1965.5,4/30/2025,15:25:48,59.56,1,3931,,,,
27.17,45.97,51.16,1943,4/30/2025,15:25:59,59.51,1,3886,,,,
27.15,46.16,51.17,1958.5,4/30/2025,15:26:11,59.46,1,3917,,,,
27.19,46.15,51.17,1973,4/30/2025,15:26:23,59.42,1,3946,,,,
27.18,46.07,51.17,1958.5,4/30/2025,15:26:35,59.37,1,3917,,,,
27.18,46.05,51.18,1963,4/30/2025,15:26:46,59.33,1,3926,,,,
27.17,46.08,51.18,1950.5,4/30/2025,15:26:58,59.28,1,3901,,,,
27.18,46.08,51.18,1952,4/30/2025,15:27:10,59.23,1,3904,,,,
27.16,45.62,51.19,1959.5,4/30/2025,15:27:21,59.19,1,3919,,,,
27.16,45.68,51.19,1951.5,4/30/2025,15:27:33,59.14,1,3903,,,,
27.13,45.91,51.19,1967,4/30/2025,15:27:45,59.09,1,3934,,,,
27.12,45.64,51.2,1960.5,4/30/2025,15:27:57,59.04,1,3921,,,,
27.11,45.56,51.2,1966.5,4/30/2025,15:28:09,59,1,3933,,,,
27.09,45.86,51.2,1955.5,4/30/2025,15:28:24,58.94,1,3911,,,,
27.1,45.89,51.21,1977.5,4/30/2025,15:28:36,58.89,1,3955,,,,
27.09,45.93,51.21,1955.5,4/30/2025,15:28:48,58.84,1,3911,,,,
27.09,45.85,51.21,1950.5,4/30/2025,15:28:59,58.8,1,3901,,,,
27.11,45.84,51.22,1959,4/30/2025,15:29:11,58.75,1,3918,,,,
27.11,45.8,51.22,1960,4/30/2025,15:29:23,58.7,1,3920,,,,
27.1,45.75,51.22,1954.5,4/30/2025,15:29:35,58.65,1,3909,,,,
27.1,45.78,51.23,1942.5,4/30/2025,15:29:47,58.61,1,3885,,,,
27.09,45.93,51.23,1947.5,4/30/2025,15:29:58,58.56,1,3895,,,,
27.09,45.88,51.23,1968.5,4/30/2025,15:30:10,58.52,1,3937,,,,
27.11,45.87,51.24,1963,4/30/2025,15:30:22,58.47,1,3926,,,,
27.1,45.81,51.24,1952.5,4/30/2025,15:30:34,58.42,1,3905,,,,
27.09,45.79,51.24,1944,4/30/2025,15:30:46,58.37,1,3888,,,,
27.08,45.67,51.25,1968,4/30/2025,15:30:58,58.33,1,3936,,,,
27.08,45.74,51.25,1953,4/30/2025,15:31:09,58.28,1,3906,,,,
27.06,45.79,51.25,1966.5,4/30/2025,15:31:21,58.23,1,3933,,,,
27.07,45.68,51.26,1969,4/30/2025,15:31:33,58.19,1,3938,,,,
27.04,45.71,51.26,1969.5,4/30/2025,15:31:45,58.14,1,3939,,,,
27.04,45.58,51.26,1957.5,4/30/2025,15:31:56,58.1,1,3915,,,,
27.05,45.54,51.27,1922.5,4/30/2025,15:32:08,58.05,1,3845,,,,
27.03,45.58,51.27,1959.5,4/30/2025,15:32:20,58,1,3919,,,,
27.04,45.56,51.27,1954,4/30/2025,15:32:32,57.95,1,3908,,,,
27.01,45.5,51.28,1949.5,4/30/2025,15:32:43,57.91,1,3899,,,,
27.01,45.62,51.28,1927.5,4/30/2025,15:32:55,57.86,1,3855,,,,
27.02,45.68,51.28,1957.5,4/30/2025,15:33:07,57.81,1,3915,,,,
27.03,45.74,51.29,1954,4/30/2025,15:33:19,57.77,1,3908,,,,
27.02,45.68,51.29,1953,4/30/2025,15:33:31,57.72,1,3906,,,,
27,45.78,51.29,1943,4/30/2025,15:33:42,57.67,1,3886,,,,
27.02,45.69,51.3,1950,4/30/2025,15:33:56,57.62,1,3900,,,,
27.01,45.48,51.3,1945.5,4/30/2025,15:34:08,57.57,1,3891,,,,
27.01,45.65,51.3,1952.5,4/30/2025,15:34:19,57.53,1,3905,,,,
27,45.6,51.31,1952,4/30/2025,15:34:31,57.48,1,3904,,,,
27.02,45.55,51.31,1951.5,4/30/2025,15:34:43,57.43,1,3903,,,,
27.01,45.45,51.31,1958.5,4/30/2025,15:34:54,57.39,1,3917,,,,
26.99,45.33,51.32,1957,4/30/2025,15:35:06,57.34,1,3914,,,,
26.99,45.56,51.32,1953.5,4/30/2025,15:35:18,57.29,1,3907,,,,
26.96,45.31,51.32,1953.5,4/30/2025,15:35:29,57.25,1,3907,,,,
26.96,45.28,51.33,1955,4/30/2025,15:35:41,57.2,1,3910,,,,
26.95,45.27,51.33,1954,4/30/2025,15:35:53,57.15,1,3908,,,,
26.95,45.55,51.33,1950,4/30/2025,15:36:05,57.11,1,3900,,,,
26.96,45.28,51.34,1945,4/30/2025,15:36:17,57.06,1,3890,,,,
26.95,45.42,51.34,1950.5,4/30/2025,15:36:28,57.02,1,3901,,,,
26.96,45.53,51.34,1949.5,4/30/2025,15:36:40,56.97,1,3899,,,,
26.95,45.38,51.34,1954.5,4/30/2025,15:36:52,56.92,1,3909,,,,
26.97,45.49,51.35,1952,4/30/2025,15:37:04,56.87,1,3904,,,,
26.96,45.17,51.35,1944.5,4/30/2025,15:37:15,56.83,1,3889,,,,
26.95,45.14,51.35,1934.5,4/30/2025,15:37:27,56.78,1,3869,,,,
26.96,45.33,51.36,1959,4/30/2025,15:37:39,56.73,1,3918,,,,
26.94,45.41,51.36,1946.5,4/30/2025,15:37:50,56.69,1,3893,,,,
26.94,45.17,51.36,1957,4/30/2025,15:38:02,56.64,1,3914,,,,
26.92,45.31,51.37,1967,4/30/2025,15:38:14,56.6,1,3934,,,,
26.93,45.07,51.37,1955.5,4/30/2025,15:38:26,56.55,1,3911,,,,
26.91,45.14,51.37,1954.5,4/30/2025,15:38:38,56.5,1,3909,,,,
26.92,45.17,51.38,1953.5,4/30/2025,15:38:49,56.46,1,3907,,,,
26.92,45.11,51.38,1949,4/30/2025,15:39:01,56.41,1,3898,,,,
26.89,45.21,51.38,1955.5,4/30/2025,15:39:13,56.36,1,3911,,,,
26.9,45.22,51.39,1937,4/30/2025,15:39:24,56.32,1,3874,,,,
26.9,45.17,51.39,1944,4/30/2025,15:39:36,56.27,1,3888,,,,
26.87,45.17,51.39,1917,4/30/2025,15:39:48,56.22,1,3834,,,,
26.9,45.19,51.4,1945.5,4/30/2025,15:40:02,56.17,1,3891,,,,
26.9,45.4,51.4,1948,4/30/2025,15:40:14,56.12,1,3896,,,,
26.9,45.39,51.4,1942.5,4/30/2025,15:40:26,56.07,1,3885,,,,
26.91,45.36,51.41,1953.5,4/30/2025,15:40:38,56.02,1,3907,,,,
26.9,45.31,51.41,1947,4/30/2025,15:40:49,55.98,1,3894,,,,
26.88,45.42,51.41,1959,4/30/2025,15:41:01,55.93,1,3918,,,,
26.91,45.48,51.42,1973.5,4/30/2025,15:41:14,55.88,1,3947,,,,
26.89,45.38,51.42,1953.5,4/30/2025,15:41:26,55.83,1,3907,,,,
26.91,45.2,51.42,1952,4/30/2025,15:41:38,55.79,1,3904,,,,
26.9,45.17,51.43,1944,4/30/2025,15:41:49,55.74,1,3888,,,,
26.9,45.29,51.43,1960,4/30/2025,15:42:01,55.69,1,3920,,,,
26.88,45.39,51.43,1951,4/30/2025,15:42:13,55.65,1,3902,,,,
26.9,45.43,51.44,1960.5,4/30/2025,15:42:25,55.6,1,3921,,,,
26.88,45.29,51.44,1955.5,4/30/2025,15:42:36,55.56,1,3911,,,,
26.9,45.24,51.44,1945,4/30/2025,15:42:52,55.49,1,3890,,,,
26.89,45.04,51.45,1955.5,4/30/2025,15:43:03,55.45,1,3911,,,,
26.88,45.18,51.45,1944,4/30/2025,15:43:15,55.4,1,3888,,,,
26.88,45.22,51.45,1967.5,4/30/2025,15:43:27,55.35,1,3935,,,,
26.88,45.37,51.46,1953.5,4/30/2025,15:43:38,55.31,1,3907,,,,
26.9,45.37,51.46,1958,4/30/2025,15:43:50,55.26,1,3916,,,,
26.89,45.33,51.46,1944,4/30/2025,15:44:02,55.21,1,3888,,,,
26.9,45.31,51.47,1952,4/30/2025,15:44:13,55.17,1,3904,,,,
26.89,45.21,51.47,1957.5,4/30/2025,15:44:25,55.12,1,3915,,,,
26.9,45.31,51.47,1949.5,4/30/2025,15:44:37,55.08,1,3899,,,,
26.89,45.29,51.48,1949.5,4/30/2025,15:44:58,54.99,1,3899,,,,
26.89,45.26,51.48,1947,4/30/2025,15:45:10,54.94,1,3894,,,,
26.88,45.34,51.49,1923,4/30/2025,15:45:22,54.9,1,3846,,,,
26.87,45.36,51.49,1918.5,4/30/2025,15:45:38,54.83,1,3837,,,,
26.87,45.34,51.49,1953,4/30/2025,15:45:50,54.79,1,3906,,,,
26.89,45.25,51.5,1947,4/30/2025,15:46:02,54.74,1,3894,,,,
26.89,45.32,51.5,1958.5,4/30/2025,15:46:14,54.69,1,3917,,,,
26.89,45.22,51.5,1955,4/30/2025,15:46:26,54.64,1,3910,,,,
26.88,45.22,51.51,1939.5,4/30/2025,15:46:37,54.6,1,3879,,,,
26.91,45.14,51.51,1952,4/30/2025,15:46:49,54.55,1,3904,,,,
26.88,45.18,51.51,1946.5,4/30/2025,15:47:01,54.5,1,3893,,,,
26.89,45.07,51.52,1946.5,4/30/2025,15:47:13,54.46,1,3893,,,,
26.89,45.12,51.52,1955,4/30/2025,15:47:24,54.41,1,3910,,,,
26.89,45.28,51.52,1926.5,4/30/2025,15:47:37,54.36,1,3853,,,,
26.89,45.23,51.53,1952,4/30/2025,15:47:48,54.32,1,3904,,,,
26.89,45.25,51.53,1936,4/30/2025,15:48:00,54.27,1,3872,,,,
26.89,45.22,51.53,1950.5,4/30/2025,15:48:12,54.22,1,3901,,,,
26.88,45.21,51.54,1944,4/30/2025,15:48:23,54.18,1,3888,,,,
26.88,45.09,51.54,1941.5,4/30/2025,15:48:35,54.13,1,3883,,,,
26.85,45.14,51.54,1949,4/30/2025,15:48:47,54.08,1,3898,,,,
26.86,45.28,51.55,1946,4/30/2025,15:48:59,54.04,1,3892,,,,
26.84,45.34,51.55,1959,4/30/2025,15:49:10,53.99,1,3918,,,,
26.85,45.28,51.55,1939.5,4/30/2025,15:49:22,53.94,1,3879,,,,
26.82,45.37,51.56,1943.5,4/30/2025,15:49:34,53.9,1,3887,,,,
26.84,45.31,51.56,1948,4/30/2025,15:49:46,53.85,1,3896,,,,
26.87,45.23,51.56,1944,4/30/2025,15:49:58,53.8,1,3888,,,,
26.84,45.14,51.57,1947,4/30/2025,15:50:09,53.76,1,3894,,,,
26.86,45.16,51.57,1955,4/30/2025,15:50:21,53.71,1,3910,,,,
26.84,45.21,51.57,1960,4/30/2025,15:50:33,53.66,1,3920,,,,
26.84,45.25,51.58,1963.5,4/30/2025,15:50:45,53.62,1,3927,,,,
26.84,45.31,51.58,1964.5,4/30/2025,15:50:56,53.57,1,3929,,,,
26.87,45.17,51.58,1952.5,4/30/2025,15:51:08,53.52,1,3905,,,,
26.84,45.24,51.59,1950.5,4/30/2025,15:51:20,53.48,1,3901,,,,
26.86,45.3,51.59,1963.5,4/30/2025,15:51:31,53.43,1,3927,,,,
26.86,45.18,51.59,1955,4/30/2025,15:51:43,53.38,1,3910,,,,
26.83,45.2,51.6,1930.5,4/30/2025,15:51:55,53.34,1,3861,,,,
26.85,45.19,51.6,1954.5,4/30/2025,15:52:07,53.29,1,3909,,,,
26.84,45.05,51.6,1934,4/30/2025,15:52:19,53.24,1,3868,,,,
26.83,45.08,51.61,1949,4/30/2025,15:52:31,53.19,1,3898,,,,
26.8,45.04,51.61,1952.5,4/30/2025,15:52:42,53.15,1,3905,,,,
26.8,45.3,51.61,1949,4/30/2025,15:52:54,53.1,1,3898,,,,
26.81,45.37,51.62,1947,4/30/2025,15:53:07,53.05,1,3894,,,,
26.82,45.32,51.62,1925,4/30/2025,15:53:19,53,1,3850,,,,
26.82,45.29,51.62,1935.5,4/30/2025,15:53:30,52.96,1,3871,,,,
26.83,45.29,51.63,1928,4/30/2025,15:53:42,52.91,1,3856,,,,
26.82,45.21,51.63,1949.5,4/30/2025,15:53:54,52.87,1,3899,,,,
26.81,45.13,51.63,1944,4/30/2025,15:54:06,52.82,1,3888,,,,
26.8,45.25,51.64,1947,4/30/2025,15:54:17,52.77,1,3894,,,,
26.78,45.14,51.64,1929.5,4/30/2025,15:54:29,52.73,1,3859,,,,
26.8,45.24,51.64,1957.5,4/30/2025,15:54:41,52.68,1,3915,,,,
26.78,45.37,51.65,1952.5,4/30/2025,15:54:57,52.62,1,3905,,,,
26.79,45.3,51.65,1944.5,4/30/2025,15:55:09,52.57,1,3889,,,,
26.78,45.36,51.65,1964,4/30/2025,15:55:21,52.52,1,3928,,,,
26.76,45.26,51.66,1955,4/30/2025,15:55:32,52.48,1,3910,,,,
26.75,45.23,51.66,1957.5,4/30/2025,15:55:44,52.43,1,3915,,,,
26.75,45.3,51.66,1944,4/30/2025,15:55:56,52.38,1,3888,,,,
26.77,45.39,51.67,1947.5,4/30/2025,15:56:08,52.33,1,3895,,,,
26.77,45.36,51.67,1944.5,4/30/2025,15:56:20,52.29,1,3889,,,,
26.77,45.23,51.67,1949,4/30/2025,15:56:31,52.24,1,3898,,,,
26.79,45.19,51.68,1951,4/30/2025,15:56:43,52.19,1,3902,,,,
26.77,45.25,51.68,1944.5,4/30/2025,15:56:55,52.15,1,3889,,,,
26.77,45.35,51.68,1939.5,4/30/2025,15:57:06,52.1,1,3879,,,,
26.76,45.18,51.69,1957.5,4/30/2025,15:57:18,52.06,1,3915,,,,
26.77,45.22,51.69,1944,4/30/2025,15:57:30,52.01,1,3888,,,,
26.77,45.34,51.69,1950,4/30/2025,15:57:42,51.96,1,3900,,,,
26.78,45.27,51.7,1950.5,4/30/2025,15:57:54,51.91,1,3901,,,,
26.79,45.21,51.7,1949.5,4/30/2025,15:58:05,51.87,1,3899,,,,
26.79,45.21,51.7,1943.5,4/30/2025,15:58:17,51.82,1,3887,,,,
26.78,45.18,51.71,1935.5,4/30/2025,15:58:29,51.77,1,3871,,,,
26.78,45.04,51.71,1912,4/30/2025,15:58:41,51.73,1,3824,,,,
26.77,45.14,51.71,1943.5,4/30/2025,15:58:52,51.68,1,3887,,,,
26.74,45.01,51.72,1937.5,4/30/2025,15:59:04,51.63,1,3875,,,,
26.75,45.06,51.72,1922,4/30/2025,15:59:16,51.59,1,3844,,,,
26.75,45.13,51.72,1936,4/30/2025,15:59:27,51.54,1,3872,,,,
26.76,45.1,51.72,1963.5,4/30/2025,15:59:39,51.5,1,3927,,,,
26.76,45.17,51.73,1943,4/30/2025,15:59:51,51.45,1,3886,,,,
26.77,45.21,51.73,1946.5,4/30/2025,16:00:03,51.4,1,3893,,,,
26.76,45.25,51.73,1950.5,4/30/2025,16:00:14,51.36,1,3901,,,,
26.79,45.25,51.74,1951,4/30/2025,16:00:26,51.31,1,3902,,,,
26.78,45.11,51.74,1912,4/30/2025,16:00:38,51.26,1,3824,,,,
26.77,45.04,51.74,1936.5,4/30/2025,16:00:50,51.21,1,3873,,,,
26.76,45.02,51.75,1933.5,4/30/2025,16:01:01,51.17,1,3867,,,,
26.76,45.14,51.75,1943.5,4/30/2025,16:01:13,51.12,1,3887,,,,
26.73,45.08,51.75,1927,4/30/2025,16:01:25,51.08,1,3854,,,,
26.73,45.06,51.76,1913,4/30/2025,16:01:37,51.03,1,3826,,,,
26.71,45.13,51.76,1940,4/30/2025,16:01:49,50.98,1,3880,,,,
26.71,45.27,51.76,1939,4/30/2025,16:02:00,50.94,1,3878,,,,
26.71,45.14,51.77,1933,4/30/2025,16:02:12,50.89,1,3866,,,,
26.72,45.13,51.77,1932.5,4/30/2025,16:02:24,50.84,1,3865,,,,
26.71,45.16,51.77,1930.5,4/30/2025,16:02:36,50.79,1,3861,,,,
26.73,45.19,51.78,1940.5,4/30/2025,16:02:47,50.75,1,3881,,,,
26.72,45.14,51.78,1938.5,4/30/2025,16:02:59,50.7,1,3877,,,,
26.72,45.19,51.78,1941.5,4/30/2025,16:03:11,50.65,1,3883,,,,
26.72,45.15,51.79,1942.5,4/30/2025,16:03:22,50.61,1,3885,,,,
26.72,45.18,51.79,1939.5,4/30/2025,16:03:34,50.56,1,3879,,,,
26.73,45.18,51.79,1930.5,4/30/2025,16:03:46,50.52,1,3861,,,,
26.7,45.25,51.8,1937,4/30/2025,16:04:00,50.46,1,3874,,,,
26.69,45.16,51.8,1921,4/30/2025,16:04:13,50.41,1,3842,,,,
26.69,45.23,51.8,1927.5,4/30/2025,16:04:25,50.36,1,3855,,,,
26.73,45.24,51.81,1919.5,4/30/2025,16:04:37,50.31,1,3839,,,,
26.72,45.2,51.81,1925.5,4/30/2025,16:04:48,50.27,1,3851,,,,
26.72,45.12,51.81,1918,4/30/2025,16:05:00,50.22,1,3836,,,,
26.72,45.16,51.82,1926,4/30/2025,16:05:12,50.17,1,3852,,,,
26.7,45.14,51.82,1937.5,4/30/2025,16:05:24,50.13,1,3875,,,,
26.72,45.22,51.82,1939.5,4/30/2025,16:05:35,50.08,1,3879,,,,
26.73,45.2,51.83,1921,4/30/2025,16:05:47,50.04,1,3842,,,,
26.72,45.31,51.83,1936,4/30/2025,16:05:59,49.99,1,3872,,,,
26.71,45.2,51.83,1928.5,4/30/2025,16:06:10,49.94,1,3857,,,,
26.71,45.16,51.84,1939,4/30/2025,16:06:22,49.9,1,3878,,,,
26.7,45.21,51.84,1938.5,4/30/2025,16:06:34,49.85,1,3877,,,,
26.7,45.17,51.84,1944,4/30/2025,16:06:46,49.8,1,3888,,,,
26.7,45.2,51.85,1933.5,4/30/2025,16:06:58,49.75,1,3867,,,,
26.7,45.32,51.85,1955.5,4/30/2025,16:07:09,49.71,1,3911,,,,
26.69,45.29,51.85,1942.5,4/30/2025,16:07:21,49.66,1,3885,,,,
26.7,45.22,51.86,1953.5,4/30/2025,16:07:33,49.62,1,3907,,,,
26.71,45.25,51.86,1936,4/30/2025,16:07:44,49.57,1,3872,,,,
26.71,45.19,51.86,1924.5,4/30/2025,16:07:56,49.52,1,3849,,,,
26.69,45.27,51.87,1941,4/30/2025,16:08:08,49.48,1,3882,,,,
26.69,45.28,51.87,1919,4/30/2025,16:08:20,49.43,1,3838,,,,
26.69,45.24,51.87,1930.5,4/30/2025,16:08:31,49.38,1,3861,,,,
26.66,45.25,51.88,1925.5,4/30/2025,16:08:43,49.34,1,3851,,,,
26.69,45.31,51.88,1947.5,4/30/2025,16:08:55,49.29,1,3895,,,,
26.69,45.35,51.88,1920.5,4/30/2025,16:09:07,49.24,1,3841,,,,
26.67,45.34,51.89,1896.5,4/30/2025,16:09:18,49.2,1,3793,,,,
26.68,45.36,51.89,1927.5,4/30/2025,16:09:30,49.15,1,3855,,,,
26.67,45.36,51.89,1928.5,4/30/2025,16:09:42,49.1,1,3857,,,,
26.65,45.37,51.9,1893.5,4/30/2025,16:09:54,49.06,1,3787,,,,
26.67,45.4,51.9,1918,4/30/2025,16:10:06,49.01,1,3836,,,,
26.67,45.44,51.9,1914.5,4/30/2025,16:10:17,48.96,1,3829,,,,
26.66,45.52,51.91,1927,4/30/2025,16:10:29,48.92,1,3854,,,,
26.68,45.53,51.91,1927.5,4/30/2025,16:10:41,48.87,1,3855,,,,
26.66,45.54,51.91,1927.5,4/30/2025,16:10:53,48.82,1,3855,,,,
26.63,45.53,51.92,1931,4/30/2025,16:11:05,48.77,1,3862,,,,
26.64,45.58,51.92,1927.5,4/30/2025,16:11:16,48.73,1,3855,,,,
26.65,45.6,51.92,1933.5,4/30/2025,16:11:28,48.68,1,3867,,,,
26.65,45.65,51.92,1928.5,4/30/2025,16:11:40,48.63,1,3857,,,,
26.66,45.66,51.93,1930.5,4/30/2025,16:11:52,48.59,1,3861,,,,
26.64,45.74,51.93,1896,4/30/2025,16:12:04,48.54,1,3792,,,,
26.65,45.67,51.93,1893,4/30/2025,16:12:15,48.5,1,3786,,,,
26.66,45.72,51.94,1937,4/30/2025,16:12:27,48.45,1,3874,,,,
26.65,45.71,51.94,1935,4/30/2025,16:12:39,48.4,1,3870,,,,
26.67,45.77,51.94,1924.5,4/30/2025,16:12:50,48.36,1,3849,,,,
26.68,45.74,51.95,1944,4/30/2025,16:13:02,48.31,1,3888,,,,
26.66,45.77,51.95,1930.5,4/30/2025,16:13:14,48.26,1,3861,,,,
