temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,,,,
27.7,47.36,92.01,2047.5,5/2/2025,13:01:43,70.38,1,4095,,,,
27.7,47.4,92.02,2047.5,5/2/2025,13:01:56,70.33,1,4095,,,,
27.7,47.37,92.02,2047.5,5/2/2025,13:02:08,70.28,1,4095,,,,
27.7,47.41,92.02,2047.5,5/2/2025,13:02:19,70.23,1,4095,,,,
27.72,47.55,92.03,2047.5,5/2/2025,13:02:31,70.19,1,4095,,,,
27.68,47.63,92.03,2047.5,5/2/2025,13:02:43,70.14,1,4095,,,,
27.69,47.68,92.03,2047.5,5/2/2025,13:02:55,70.09,1,4095,,,,
27.71,47.64,92.04,2047.5,5/2/2025,13:03:07,70.04,1,4095,,,,
27.7,47.67,92.04,2047.5,5/2/2025,13:03:19,70,1,4095,,,,
27.69,47.73,92.04,2047.5,5/2/2025,13:03:30,69.95,1,4095,,,,
27.67,47.69,92.05,2047.5,5/2/2025,13:03:42,69.9,1,4095,,,,
27.65,47.77,92.05,2047.5,5/2/2025,13:03:54,69.86,1,4095,,,,
27.65,47.78,92.05,2047.5,5/2/2025,13:04:06,69.81,1,4095,,,,
27.63,47.74,92.06,2047.5,5/2/2025,13:04:18,69.76,1,4095,,,,
27.62,47.77,92.06,2047.5,5/2/2025,13:04:29,69.72,1,4095,,,,
27.63,47.79,92.06,2047.5,5/2/2025,13:04:41,69.67,1,4095,,,,
27.63,47.84,92.07,2047.5,5/2/2025,13:04:53,69.62,1,4095,,,,
27.63,47.82,92.07,2047.5,5/2/2025,13:05:05,69.58,1,4095,,,,
27.65,47.82,92.07,2047.5,5/2/2025,13:05:16,69.53,1,4095,,,,
27.65,47.81,92.08,2047.5,5/2/2025,13:05:28,69.48,1,4095,,,,
27.64,47.81,92.08,2047.5,5/2/2025,13:05:40,69.44,1,4095,,,,
27.65,47.8,92.08,2047.5,5/2/2025,13:05:51,69.39,1,4095,,,,
27.69,47.86,92.09,2047.5,5/2/2025,13:06:03,69.35,1,4095,,,,
27.66,47.82,92.09,2047.5,5/2/2025,13:06:15,69.3,1,4095,,,,
27.67,47.85,92.09,2047.5,5/2/2025,13:06:27,69.25,1,4095,,,,
27.68,47.82,92.1,2047.5,5/2/2025,13:06:38,69.21,1,4095,,,,
27.66,47.83,92.1,2047.5,5/2/2025,13:06:50,69.16,1,4095,,,,
27.67,47.85,92.1,2047.5,5/2/2025,13:07:02,69.11,1,4095,,,,
27.69,47.86,92.11,2047.5,5/2/2025,13:07:14,69.06,1,4095,,,,
27.69,47.89,92.11,2047.5,5/2/2025,13:07:25,69.02,1,4095,,,,
27.69,47.87,92.11,2047.5,5/2/2025,13:07:37,68.97,1,4095,,,,
27.7,47.88,92.12,2047.5,5/2/2025,13:07:49,68.92,1,4095,,,,
27.71,47.83,92.12,2047.5,5/2/2025,13:08:03,68.87,1,4095,,,,
27.71,47.9,92.12,2047.5,5/2/2025,13:08:15,68.82,1,4095,,,,
27.71,47.99,92.13,2047.5,5/2/2025,13:08:26,68.78,1,4095,,,,
27.63,48.14,92.13,2047.5,5/2/2025,13:08:38,68.73,1,4095,,,,
27.63,48.14,92.13,2047.5,5/2/2025,13:08:50,68.68,1,4095,,,,
27.64,48.12,92.14,2047.5,5/2/2025,13:09:02,68.63,1,4095,,,,
27.64,48.08,92.14,2047.5,5/2/2025,13:09:14,68.59,1,4095,,,,
27.64,48.11,92.14,2047.5,5/2/2025,13:09:26,68.54,1,4095,,,,
27.64,48.21,92.15,2047.5,5/2/2025,13:09:37,68.5,1,4095,,,,
27.65,48.18,92.15,2047.5,5/2/2025,13:10:07,68.38,1,4095,,,,
27.63,48.12,92.16,2047.5,5/2/2025,13:10:22,68.32,1,4095,,,,
27.64,48.12,92.16,2047.5,5/2/2025,13:10:34,68.27,1,4095,,,,
27.66,48.11,92.17,2047.5,5/2/2025,13:10:52,68.2,1,4095,,,,
27.66,48.16,92.17,2047.5,5/2/2025,13:11:04,68.15,1,4095,,,,
27.68,48.22,92.17,2047.5,5/2/2025,13:11:16,68.1,1,4095,,,,
27.69,48.2,92.18,2047.5,5/2/2025,13:11:27,68.06,1,4095,,,,
27.69,48.24,92.18,2047.5,5/2/2025,13:11:39,68.01,1,4095,,,,
27.72,48.23,92.18,2047.5,5/2/2025,13:11:51,67.96,1,4095,,,,
27.7,48.4,92.19,2047.5,5/2/2025,13:12:03,67.92,1,4095,,,,
27.7,48.33,92.19,2047.5,5/2/2025,13:12:15,67.87,1,4095,,,,
27.69,48.41,92.19,2047.5,5/2/2025,13:12:27,67.82,1,4095,,,,
27.71,48.45,92.2,2047.5,5/2/2025,13:12:38,67.78,1,4095,,,,
27.71,48.47,92.2,2047.5,5/2/2025,13:12:50,67.73,1,4095,,,,
27.69,48.47,92.2,2047.5,5/2/2025,13:13:02,67.68,1,4095,,,,
27.7,48.46,92.21,2047.5,5/2/2025,13:13:13,67.64,1,4095,,,,
27.67,48.37,92.21,2047.5,5/2/2025,13:13:25,67.59,1,4095,,,,
27.69,48.33,92.21,2047.5,5/2/2025,13:13:37,67.54,1,4095,,,,
27.67,48.32,92.22,2047.5,5/2/2025,13:13:48,67.5,1,4095,,,,
27.66,48.37,92.22,2047.5,5/2/2025,13:14:00,67.45,1,4095,,,,
27.65,48.29,92.22,2047.5,5/2/2025,13:14:12,67.4,1,4095,,,,
27.65,48.26,92.23,2047.5,5/2/2025,13:14:23,67.36,1,4095,,,,
27.65,48.21,92.23,2047.5,5/2/2025,13:14:36,67.31,1,4095,,,,
27.63,48.18,92.23,2047.5,5/2/2025,13:14:47,67.27,1,4095,,,,
27.62,48.16,92.24,2047.5,5/2/2025,13:14:59,67.22,1,4095,,,,
27.61,48.22,92.24,2047.5,5/2/2025,13:15:11,67.17,1,4095,,,,
27.62,48.21,92.24,2047.5,5/2/2025,13:15:22,67.13,1,4095,,,,
27.62,48.2,92.25,2047.5,5/2/2025,13:15:34,67.08,1,4095,,,,
27.61,48.24,92.25,2047.5,5/2/2025,13:15:46,67.03,1,4095,,,,
27.62,48.15,92.25,2047.5,5/2/2025,13:15:57,66.99,1,4095,,,,
27.62,48.15,92.26,2047.5,5/2/2025,13:16:09,66.94,1,4095,,,,
27.63,48.12,92.26,2047.5,5/2/2025,13:16:21,66.89,1,4095,,,,
27.66,48.06,92.26,2047.5,5/2/2025,13:16:33,66.85,1,4095,,,,
27.65,47.99,92.27,2047.5,5/2/2025,13:16:45,66.8,1,4095,,,,
27.66,48.06,92.27,2047.5,5/2/2025,13:16:56,66.75,1,4095,,,,
27.67,48.02,92.27,2047.5,5/2/2025,13:17:08,66.71,1,4095,,,,
27.66,47.98,92.28,2047.5,5/2/2025,13:17:20,66.66,1,4095,,,,
27.64,47.96,92.28,2047.5,5/2/2025,13:17:31,66.62,1,4095,,,,
27.64,47.88,92.28,2047.5,5/2/2025,13:17:43,66.57,1,4095,,,,
27.65,47.87,92.28,2047.5,5/2/2025,13:17:55,66.52,1,4095,,,,
27.66,47.88,92.29,2047.5,5/2/2025,13:18:07,66.47,1,4095,,,,
27.66,47.86,92.29,2047.5,5/2/2025,13:18:19,66.42,1,4095,,,,
27.66,47.79,92.29,2047.5,5/2/2025,13:18:30,66.38,1,4095,,,,
27.67,47.77,92.3,2047.5,5/2/2025,13:18:42,66.33,1,4095,,,,
27.67,47.78,92.3,2047.5,5/2/2025,13:18:54,66.29,1,4095,,,,
27.66,47.76,92.3,2047.5,5/2/2025,13:19:06,66.24,1,4095,,,,
27.66,47.78,92.31,2047.5,5/2/2025,13:19:17,66.19,1,4095,,,,
27.65,47.71,92.31,2047.5,5/2/2025,13:19:29,66.15,1,4095,,,,
27.66,47.7,92.31,2047.5,5/2/2025,13:19:41,66.1,1,4095,,,,
27.66,47.62,92.32,2047.5,5/2/2025,13:19:53,66.05,1,4095,,,,
27.67,47.62,92.32,2047.5,5/2/2025,13:20:05,66,1,4095,,,,
27.67,47.64,92.32,2047.5,5/2/2025,13:20:16,65.96,1,4095,,,,
27.67,47.66,92.33,2047.5,5/2/2025,13:20:28,65.91,1,4095,,,,
27.68,47.67,92.33,2047.5,5/2/2025,13:20:40,65.87,1,4095,,,,
27.66,47.65,92.33,2047.5,5/2/2025,13:20:52,65.82,1,4095,,,,
27.67,47.63,92.34,2047.5,5/2/2025,13:21:03,65.77,1,4095,,,,
27.67,47.5,92.34,2047.5,5/2/2025,13:21:15,65.73,1,4095,,,,
27.67,47.45,92.34,2047.5,5/2/2025,13:21:28,65.67,1,4095,,,,
27.69,47.44,92.35,2047.5,5/2/2025,13:21:40,65.63,1,4095,,,,
27.66,47.42,92.35,2047.5,5/2/2025,13:21:52,65.58,1,4095,,,,
27.68,47.4,92.35,2047.5,5/2/2025,13:22:03,65.54,1,4095,,,,
27.67,47.34,92.36,2047.5,5/2/2025,13:22:15,65.49,1,4095,,,,
27.66,47.37,92.36,2047.5,5/2/2025,13:22:27,65.44,1,4095,,,,
27.66,47.39,92.36,2047.5,5/2/2025,13:22:38,65.4,1,4095,,,,
27.66,47.33,92.37,2047.5,5/2/2025,13:22:50,65.35,1,4095,,,,
27.66,47.19,92.37,2047.5,5/2/2025,13:23:02,65.3,1,4095,,,,
27.67,47.2,92.37,2047.5,5/2/2025,13:23:14,65.25,1,4095,,,,
27.66,47.25,92.38,2047.5,5/2/2025,13:23:25,65.21,1,4095,,,,
27.66,47.26,92.38,2047.5,5/2/2025,13:23:37,65.16,1,4095,,,,
27.66,47.22,92.38,2047.5,5/2/2025,13:23:49,65.12,1,4095,,,,
27.65,47.2,92.39,2047.5,5/2/2025,13:24:00,65.07,1,4095,,,,
27.66,47.17,92.39,2047.5,5/2/2025,13:24:12,65.02,1,4095,,,,
27.65,47.15,92.39,2047.5,5/2/2025,13:24:24,64.98,1,4095,,,,
27.64,47.23,92.4,2047.5,5/2/2025,13:24:35,64.93,1,4095,,,,
27.62,47.28,92.4,2047.5,5/2/2025,13:24:47,64.88,1,4095,,,,
27.62,47.29,92.4,2047.5,5/2/2025,13:24:59,64.84,1,4095,,,,
27.6,47.32,92.41,2047.5,5/2/2025,13:25:11,64.79,1,4095,,,,
27.6,47.34,92.41,2047.5,5/2/2025,13:25:22,64.75,1,4095,,,,
27.6,47.3,92.41,2047.5,5/2/2025,13:25:34,64.7,1,4095,,,,
27.62,47.25,92.42,2047.5,5/2/2025,13:25:46,64.65,1,4095,,,,
27.63,47.21,92.42,2047.5,5/2/2025,13:25:58,64.6,1,4095,,,,
27.6,47.19,92.42,2047.5,5/2/2025,13:26:09,64.56,1,4095,,,,
27.59,47.18,92.43,2047.5,5/2/2025,13:26:21,64.51,1,4095,,,,
27.6,47.14,92.43,2047.5,5/2/2025,13:26:33,64.46,1,4095,,,,
27.6,47.2,92.43,2047.5,5/2/2025,13:26:44,64.42,1,4095,,,,
27.59,47.12,92.44,2047.5,5/2/2025,13:26:56,64.37,1,4095,,,,
27.61,47.18,92.44,2047.5,5/2/2025,13:27:08,64.33,1,4095,,,,
27.6,47.19,92.44,2047.5,5/2/2025,13:27:19,64.28,1,4095,,,,
27.6,47.18,92.44,2047.5,5/2/2025,13:27:31,64.23,1,4095,,,,
27.61,47.17,92.45,2047.5,5/2/2025,13:27:43,64.19,1,4095,,,,
27.59,47.13,92.45,2047.5,5/2/2025,13:27:54,64.14,1,4095,,,,
27.6,47.16,92.45,2047.5,5/2/2025,13:28:06,64.1,1,4095,,,,
27.61,47.07,92.46,2047.5,5/2/2025,13:28:18,64.05,1,4095,,,,
27.62,47.06,92.46,2047.5,5/2/2025,13:28:29,64,1,4095,,,,
27.62,46.83,92.46,2047.5,5/2/2025,13:28:41,63.96,1,4095,,,,
27.61,46.84,92.47,2047.5,5/2/2025,13:28:53,63.91,1,4095,,,,
27.62,46.79,92.47,2047.5,5/2/2025,13:29:05,63.86,1,4095,,,,
27.6,46.86,92.47,2047.5,5/2/2025,13:29:16,63.82,1,4095,,,,
27.59,46.92,92.48,2047.5,5/2/2025,13:29:28,63.77,1,4095,,,,
27.59,47.06,92.48,2047.5,5/2/2025,13:29:40,63.72,1,4095,,,,
27.57,47.04,92.48,2047.5,5/2/2025,13:29:52,63.67,1,4095,,,,
27.59,47.09,92.49,2047.5,5/2/2025,13:30:03,63.63,1,4095,,,,
27.58,47.2,92.49,2047.5,5/2/2025,13:30:15,63.58,1,4095,,,,
27.59,47.18,92.49,2047.5,5/2/2025,13:30:27,63.54,1,4095,,,,
27.6,47.13,92.5,2047.5,5/2/2025,13:30:38,63.49,1,4095,,,,
27.59,47.11,92.5,2047.5,5/2/2025,13:30:50,63.44,1,4095,,,,
27.61,47.09,92.5,2047.5,5/2/2025,13:31:02,63.4,1,4095,,,,
27.6,46.99,92.51,2047.5,5/2/2025,13:31:14,63.35,1,4095,,,,
27.6,46.93,92.51,2047.5,5/2/2025,13:31:25,63.31,1,4095,,,,
27.6,47.22,92.51,2047.5,5/2/2025,13:31:37,63.26,1,4095,,,,
27.59,47.33,92.52,2047.5,5/2/2025,13:31:49,63.21,1,4095,,,,
27.57,47.23,92.52,2047.5,5/2/2025,13:32:00,63.17,1,4095,,,,
27.56,47.31,92.52,2047.5,5/2/2025,13:32:12,63.12,1,4095,,,,
27.58,47.35,92.53,2047.5,5/2/2025,13:32:24,63.07,1,4095,,,,
27.56,47.3,92.53,2047.5,5/2/2025,13:32:35,63.03,1,4095,,,,
27.58,47.38,92.53,2047.5,5/2/2025,13:32:52,62.96,1,4095,,,,
27.57,47.35,92.54,2047.5,5/2/2025,13:33:04,62.91,1,4095,,,,
27.54,47.42,92.54,2047.5,5/2/2025,13:33:16,62.87,1,4095,,,,
27.5,47.51,92.54,2047.5,5/2/2025,13:33:27,62.82,1,4095,,,,
27.52,47.5,92.55,2047.5,5/2/2025,13:33:39,62.77,1,4095,,,,
27.51,47.58,92.55,2047.5,5/2/2025,13:33:51,62.73,1,4095,,,,
27.52,47.54,92.55,2047.5,5/2/2025,13:34:02,62.68,1,4095,,,,
27.51,47.41,92.56,2047.5,5/2/2025,13:34:14,62.63,1,4095,,,,
27.53,47.43,92.56,2047.5,5/2/2025,13:34:26,62.59,1,4095,,,,
27.53,47.45,92.56,2047.5,5/2/2025,13:34:38,62.54,1,4095,,,,
27.53,47.42,92.57,2047.5,5/2/2025,13:34:50,62.49,1,4095,,,,
27.54,47.42,92.57,2047.5,5/2/2025,13:35:01,62.45,1,4095,,,,
27.54,47.46,92.57,2047.5,5/2/2025,13:35:13,62.4,1,4095,,,,
27.53,47.5,92.58,2047.5,5/2/2025,13:35:25,62.35,1,4095,,,,
27.56,47.53,92.58,2047.5,5/2/2025,13:35:37,62.31,1,4095,,,,
27.54,47.55,92.58,2047.5,5/2/2025,13:35:48,62.26,1,4095,,,,
27.55,47.51,92.59,2047.5,5/2/2025,13:36:00,62.21,1,4095,,,,
27.57,47.54,92.59,2047.5,5/2/2025,13:36:12,62.17,1,4095,,,,
27.57,47.56,92.59,2047.5,5/2/2025,13:36:24,62.12,1,4095,,,,
27.6,47.58,92.6,2047.5,5/2/2025,13:36:35,62.08,1,4095,,,,
27.59,47.61,92.6,2047.5,5/2/2025,13:36:47,62.03,1,4095,,,,
27.6,47.64,92.6,2047.5,5/2/2025,13:36:59,61.98,1,4095,,,,
27.6,47.65,92.61,2047.5,5/2/2025,13:37:11,61.93,1,4095,,,,
27.6,47.67,92.61,2047.5,5/2/2025,13:37:22,61.89,1,4095,,,,
27.61,47.66,92.61,2047.5,5/2/2025,13:37:34,61.84,1,4095,,,,
27.62,47.63,92.62,2047.5,5/2/2025,13:37:46,61.79,1,4095,,,,
27.64,47.64,92.62,2047.5,5/2/2025,13:37:58,61.75,1,4095,,,,
27.63,47.62,92.62,2047.5,5/2/2025,13:38:09,61.7,1,4095,,,,
27.65,47.63,92.63,2047.5,5/2/2025,13:38:21,61.65,1,4095,,,,
27.65,47.63,92.63,2047.5,5/2/2025,13:38:33,61.61,1,4095,,,,
27.66,47.62,92.63,2047.5,5/2/2025,13:38:45,61.56,1,4095,,,,
27.65,47.6,92.64,2047.5,5/2/2025,13:38:56,61.52,1,4095,,,,
27.66,47.57,92.64,2047.5,5/2/2025,13:39:08,61.47,1,4095,,,,
27.63,47.61,92.64,2047.5,5/2/2025,13:39:20,61.42,1,4095,,,,
27.62,47.65,92.64,2047.5,5/2/2025,13:39:31,61.38,1,4095,,,,
27.62,47.7,92.65,2047.5,5/2/2025,13:39:43,61.33,1,4095,,,,
27.63,47.69,92.65,2047.5,5/2/2025,13:39:55,61.28,1,4095,,,,
27.63,47.7,92.65,2047.5,5/2/2025,13:40:06,61.24,1,4095,,,,
27.64,47.73,92.66,2047.5,5/2/2025,13:40:18,61.19,1,4095,,,,
27.64,47.77,92.66,2047.5,5/2/2025,13:40:30,61.14,1,4095,,,,
27.62,47.71,92.66,2047.5,5/2/2025,13:40:42,61.1,1,4095,,,,
27.63,47.71,92.67,2047.5,5/2/2025,13:40:53,61.05,1,4095,,,,
27.65,47.68,92.67,2047.5,5/2/2025,13:41:05,61,1,4095,,,,
27.64,47.74,92.67,2047.5,5/2/2025,13:41:17,60.96,1,4095,,,,
27.66,47.73,92.68,2047.5,5/2/2025,13:41:29,60.91,1,4095,,,,
27.66,47.66,92.68,2047.5,5/2/2025,13:41:40,60.87,1,4095,,,,
27.64,47.67,92.68,2047.5,5/2/2025,13:41:52,60.82,1,4095,,,,
27.59,47.9,92.69,2047.5,5/2/2025,13:42:04,60.77,1,4095,,,,
27.53,48.04,92.69,2047.5,5/2/2025,13:42:20,60.71,1,4095,,,,
27.55,48.06,92.69,2047.5,5/2/2025,13:42:31,60.66,1,4095,,,,
27.54,48,92.7,2047.5,5/2/2025,13:42:43,60.62,1,4095,,,,
27.56,48.03,92.7,2047.5,5/2/2025,13:42:55,60.57,1,4095,,,,
27.56,48.04,92.7,2047.5,5/2/2025,13:43:08,60.52,1,4095,,,,
27.58,47.95,92.71,2047.5,5/2/2025,13:43:25,60.45,1,4095,,,,
27.58,47.91,92.71,2047.5,5/2/2025,13:43:36,60.4,1,4095,,,,
27.59,47.9,92.72,2047.5,5/2/2025,13:43:49,60.35,1,4095,,,,
27.58,47.86,92.72,2047.5,5/2/2025,13:44:00,60.31,1,4095,,,,
27.58,47.86,92.72,2047.5,5/2/2025,13:44:13,60.26,1,4095,,,,
27.58,47.89,92.73,2047.5,5/2/2025,13:44:25,60.21,1,4095,,,,
27.59,47.87,92.73,2047.5,5/2/2025,13:44:37,60.16,1,4095,,,,
27.6,47.75,92.73,2047.5,5/2/2025,13:44:49,60.12,1,4095,,,,
27.58,47.7,92.74,2047.5,5/2/2025,13:45:00,60.07,1,4095,,,,
27.57,47.78,92.74,2047.5,5/2/2025,13:45:12,60.02,1,4095,,,,
27.59,47.71,92.74,2047.5,5/2/2025,13:45:23,59.98,1,4095,,,,
27.58,47.72,92.75,2047.5,5/2/2025,13:45:35,59.93,1,4095,,,,
27.55,47.76,92.75,2047.5,5/2/2025,13:45:47,59.88,1,4095,,,,
27.51,47.76,92.75,2047.5,5/2/2025,13:46:00,59.83,1,4095,,,,
27.49,47.77,92.76,2047.5,5/2/2025,13:46:16,59.77,1,4095,,,,
27.47,47.83,92.76,2047.5,5/2/2025,13:46:27,59.73,1,4095,,,,
27.46,47.83,92.76,2047.5,5/2/2025,13:46:43,59.66,1,4095,,,,
27.46,47.83,92.77,2047.5,5/2/2025,13:46:55,59.62,1,4095,,,,
27.45,47.8,92.77,2047.5,5/2/2025,13:47:07,59.57,1,4095,,,,
27.41,47.81,92.77,2047.5,5/2/2025,13:47:19,59.52,1,4095,,,,
27.39,47.9,92.78,2047.5,5/2/2025,13:47:30,59.48,1,4095,,,,
27.39,47.9,92.78,2047.5,5/2/2025,13:47:42,59.43,1,4095,,,,
27.4,47.92,92.78,2047.5,5/2/2025,13:47:54,59.38,1,4095,,,,
27.38,47.94,92.79,2047.5,5/2/2025,13:48:05,59.34,1,4095,,,,
27.34,47.98,92.79,2047.5,5/2/2025,13:48:17,59.29,1,4095,,,,
27.34,48.02,92.79,2047.5,5/2/2025,13:48:29,59.24,1,4095,,,,
27.33,48.05,92.8,2047.5,5/2/2025,13:48:41,59.19,1,4095,,,,
27.33,48.12,92.8,2047.5,5/2/2025,13:48:52,59.15,1,4095,,,,
27.31,48.07,92.8,2047.5,5/2/2025,13:49:04,59.1,1,4095,,,,
27.32,48.05,92.81,2047.5,5/2/2025,13:49:16,59.06,1,4095,,,,
27.3,48.11,92.81,2047.5,5/2/2025,13:49:28,59.01,1,4095,,,,
27.26,48.13,92.81,2047.5,5/2/2025,13:49:39,58.96,1,4095,,,,
27.24,48.15,92.82,2047.5,5/2/2025,13:49:53,58.91,1,4095,,,,
27.21,48.27,92.82,2047.5,5/2/2025,13:50:05,58.86,1,4095,,,,
27.21,48.33,92.82,2047.5,5/2/2025,13:50:17,58.81,1,4095,,,,
27.2,48.37,92.83,2047.5,5/2/2025,13:50:29,58.77,1,4095,,,,
27.18,48.39,92.83,2047.5,5/2/2025,13:50:40,58.72,1,4095,,,,
27.03,48.66,92.83,2047.5,5/2/2025,13:50:52,58.67,1,4095,,,,
27.08,48.65,92.84,2047.5,5/2/2025,13:51:04,58.63,1,4095,,,,
27.11,48.68,92.84,2047.5,5/2/2025,13:51:16,58.58,1,4095,,,,
27.14,48.67,92.84,2047.5,5/2/2025,13:51:28,58.53,1,4095,,,,
27.17,48.67,92.85,2047.5,5/2/2025,13:51:39,58.49,1,4095,,,,
27.16,48.75,92.85,2047.5,5/2/2025,13:51:51,58.44,1,4095,,,,
27.21,48.7,92.85,2047.5,5/2/2025,13:52:03,58.39,1,4095,,,,
27.24,48.59,92.86,2047.5,5/2/2025,13:52:14,58.35,1,4095,,,,
27.29,48.57,92.86,2047.5,5/2/2025,13:52:26,58.3,1,4095,,,,
27.32,48.65,92.86,2047.5,5/2/2025,13:52:38,58.25,1,4095,,,,
27.35,48.57,92.87,2047.5,5/2/2025,13:52:50,58.21,1,4095,,,,
27.31,48.53,92.87,2047.5,5/2/2025,13:53:01,58.16,1,4095,,,,
27.33,48.52,92.87,2047.5,5/2/2025,13:53:13,58.12,1,4095,,,,
27.35,48.45,92.88,2047.5,5/2/2025,13:53:25,58.07,1,4095,,,,
27.38,48.4,92.88,2047.5,5/2/2025,13:53:37,58.02,1,4095,,,,
27.4,48.37,92.88,2047.5,5/2/2025,13:53:48,57.98,1,4095,,,,
27.42,48.33,92.89,2047.5,5/2/2025,13:54:00,57.93,1,4095,,,,
27.45,48.24,92.89,2047.5,5/2/2025,13:54:12,57.88,1,4095,,,,
27.46,48.18,92.89,2047.5,5/2/2025,13:54:23,57.84,1,4095,,,,
27.48,48.17,92.9,2047.5,5/2/2025,13:54:35,57.79,1,4095,,,,
27.49,48.21,92.9,2047.5,5/2/2025,13:54:46,57.75,1,4095,,,,
27.5,48.19,92.9,2047.5,5/2/2025,13:55:01,57.69,1,4095,,,,
27.51,48.2,92.91,2047.5,5/2/2025,13:55:13,57.64,1,4095,,,,
27.51,48.14,92.91,2047.5,5/2/2025,13:55:25,57.59,1,4095,,,,
27.53,48.17,92.91,2047.5,5/2/2025,13:55:36,57.55,1,4095,,,,
27.54,48.11,92.92,2047.5,5/2/2025,13:55:48,57.5,1,4095,,,,
27.53,48.11,92.92,2047.5,5/2/2025,13:56:03,57.44,1,4095,,,,
27.55,48.12,92.92,2047.5,5/2/2025,13:56:15,57.39,1,4095,,,,
27.55,48.07,92.93,2047.5,5/2/2025,13:56:27,57.35,1,4095,,,,
27.55,48.08,92.93,2047.5,5/2/2025,13:56:38,57.3,1,4095,,,,
27.56,48.06,92.93,2047.5,5/2/2025,13:56:50,57.25,1,4095,,,,
27.58,48.03,92.94,2047.5,5/2/2025,13:57:06,57.19,1,4095,,,,
27.6,48.06,92.94,2047.5,5/2/2025,13:57:17,57.15,1,4095,,,,
27.59,48.05,92.94,2047.5,5/2/2025,13:57:29,57.1,1,4095,,,,
27.6,48.03,92.95,2047.5,5/2/2025,13:57:41,57.05,1,4095,,,,
27.6,48.02,92.95,2047.5,5/2/2025,13:57:52,57.01,1,4095,,,,
27.6,48.05,92.95,2047.5,5/2/2025,13:58:04,56.96,1,4095,,,,
27.61,48.03,92.96,2047.5,5/2/2025,13:58:16,56.91,1,4095,,,,
27.62,48,92.96,2047.5,5/2/2025,13:58:27,56.87,1,4095,,,,
27.62,48.03,92.96,2047.5,5/2/2025,13:58:39,56.82,1,4095,,,,
27.61,48,92.97,2047.5,5/2/2025,13:58:51,56.77,1,4095,,,,
27.62,48.01,92.97,2047.5,5/2/2025,13:59:03,56.73,1,4095,,,,
27.6,47.94,92.97,2047.5,5/2/2025,13:59:14,56.68,1,4095,,,,
27.61,47.95,92.98,2047.5,5/2/2025,13:59:26,56.63,1,4095,,,,
27.61,47.97,92.98,2047.5,5/2/2025,13:59:38,56.59,1,4095,,,,
27.62,47.93,92.98,2047.5,5/2/2025,13:59:50,56.54,1,4095,,,,
27.61,47.94,92.99,2047.5,5/2/2025,14:00:02,56.49,1,4095,,,,
27.62,47.96,92.99,2047.5,5/2/2025,14:00:14,56.44,1,4095,,,,
27.6,47.94,92.99,2047.5,5/2/2025,14:00:25,56.4,1,4095,,,,
27.62,47.93,93,2047.5,5/2/2025,14:00:37,56.35,1,4095,,,,
27.62,47.96,93,2047.5,5/2/2025,14:00:49,56.31,1,4095,,,,
27.6,47.98,93,2047.5,5/2/2025,14:01:00,56.26,1,4095,,,,
27.61,47.94,93.01,2047.5,5/2/2025,14:01:12,56.21,1,4095,,,,
27.62,48,93.01,2047.5,5/2/2025,14:01:24,56.17,1,4095,,,,
27.6,47.96,93.01,2047.5,5/2/2025,14:01:35,56.12,1,4095,,,,
27.62,47.96,93.02,2047.5,5/2/2025,14:01:47,56.08,1,4095,,,,
27.62,47.96,93.02,2047.5,5/2/2025,14:01:59,56.03,1,4095,,,,
27.63,47.97,93.02,2047.5,5/2/2025,14:02:11,55.98,1,4095,,,,
27.62,47.99,93.03,2047.5,5/2/2025,14:02:22,55.94,1,4095,,,,
27.62,47.99,93.03,2047.5,5/2/2025,14:02:34,55.89,1,4095,,,,
27.61,47.96,93.03,2047.5,5/2/2025,14:02:46,55.84,1,4095,,,,
27.61,47.95,93.04,2047.5,5/2/2025,14:02:57,55.8,1,4095,,,,
27.63,48,93.04,2047.5,5/2/2025,14:03:09,55.75,1,4095,,,,
27.63,47.94,93.04,2047.5,5/2/2025,14:03:21,55.7,1,4095,,,,
27.63,47.96,93.05,2047.5,5/2/2025,14:03:33,55.65,1,4095,,,,
27.61,47.99,93.05,2047.5,5/2/2025,14:03:45,55.61,1,4095,,,,
27.61,48,93.05,2047.5,5/2/2025,14:03:56,55.56,1,4095,,,,
27.63,47.99,93.06,2047.5,5/2/2025,14:04:08,55.52,1,4095,,,,
27.62,48.01,93.06,2047.5,5/2/2025,14:04:20,55.47,1,4095,,,,
27.62,48,93.06,2047.5,5/2/2025,14:04:32,55.42,1,4095,,,,
27.62,48.01,93.07,2047.5,5/2/2025,14:04:47,55.36,1,4095,,,,
27.62,48.01,93.07,2047.5,5/2/2025,14:04:59,55.31,1,4095,,,,
27.64,47.93,93.07,2047.5,5/2/2025,14:05:11,55.27,1,4095,,,,
27.63,47.97,93.08,2047.5,5/2/2025,14:05:23,55.22,1,4095,,,,
27.63,47.97,93.08,2047.5,5/2/2025,14:05:34,55.17,1,4095,,,,
27.62,47.99,93.08,2047.5,5/2/2025,14:05:46,55.13,1,4095,,,,
27.63,48,93.09,2047.5,5/2/2025,14:05:57,55.08,1,4095,,,,
27.63,47.96,93.09,2047.5,5/2/2025,14:06:09,55.04,1,4095,,,,
